id,name,team_id,team_name,position,price,ownership,status,chance,minutes,total_points,form,ppg,ep_next,ep_this,goals,assists,clean_sheets,bonus,bps,ict,creativity,threat,influence,starts,news,fixture_next3,fixture_next6,expected_minutes,expected_gw_points,value,captain_score,differential_score,transfer_score,recommendation
379,Isak,14,Liverpool,FWD,9.0,15.3,a,100.0,694.0,41.0,0.0,2.9,2.7,0.0,3.0,1.0,1.0,4.0,140.0,36.9,39.2,191.0,146.4,8.0,,0.5833333333333334,0.5416666666666666,68.6,2.417,0.26855555555555555,33.661719444444444,14.9058827654321,2.9558200777777777,WATCH
431,Amad,16,Man Utd,MID,6.0,1.6,a,100.0,2339.0,91.0,0.0,2.8,2.1,0.0,2.0,5.0,6.0,7.0,463.0,163.5,596.1,600.0,436.6,27.0,,0.6666666666666666,0.5416666666666666,67.7,2.138,0.35633333333333334,32.31673611111111,14.392901185185186,2.9543069250000005,WATCH
453,Barnes,17,Newcastle,MID,6.0,1.2,a,100.0,1951.0,106.0,0.0,2.9,2.1,0.0,7.0,1.0,5.0,9.0,349.0,147.0,387.5,682.0,404.0,19.0,,0.4166666666666667,0.5416666666666666,69.0,2.284,0.38066666666666665,33.399375,15.419982222222222,2.9535596666666666,WATCH
231,Keane,9,Everton,DEF,5.0,1.7,a,100.0,2588.0,131.0,0.0,4.0,2.2,0.0,3.0,1.0,7.0,8.0,404.0,111.7,47.4,299.0,770.4,29.0,,0.4166666666666667,0.5416666666666666,68.7,2.214,0.44279999999999997,31.461508333333335,15.060159644444443,2.9493124533333335,BUY
129,Ayari,5,Brighton,MID,5.5,0.8,a,100.0,1921.0,98.0,0.0,3.4,2.0,0.0,3.0,4.0,6.0,7.0,406.0,84.5,251.3,231.0,359.8,20.0,,0.5,0.5,69.0,2.199,0.3998181818181818,32.64833333333333,14.98399919191919,2.9464959469696974,WATCH
357,Frimpong,14,Liverpool,DEF,5.5,3.2,a,100.0,1032.0,63.0,0.0,3.0,2.5,0.0,0.0,5.0,5.0,1.0,237.0,56.5,244.6,186.0,133.2,12.0,,0.5833333333333334,0.5416666666666666,67.8,2.162,0.3930909090909091,32.423541666666665,14.486693656565656,2.9441794242424244,BUY
156,Neto,6,Chelsea,MID,6.5,1.3,a,100.0,2629.0,125.0,0.0,3.7,2.3,0.0,5.0,7.0,11.0,9.0,543.0,186.7,836.2,505.0,523.0,30.0,,0.4166666666666667,0.5,68.1,2.327,0.358,33.77291666666667,15.555805111111109,2.935548091666667,WATCH
17,Merino,1,Arsenal,MID,6.0,0.9,a,100.0,1024.0,67.0,0.0,3.0,2.1,0.0,4.0,3.0,4.0,5.0,236.0,73.6,191.8,244.0,304.4,10.0,,0.4166666666666667,0.5,69.0,2.276,0.3793333333333333,33.282916666666665,15.393084444444444,2.9319603333333335,WATCH
535,Alderete,20,Sunderland,DEF,5.0,0.4,d,75.0,2797.0,125.0,0.0,3.8,1.6,0.0,1.0,1.0,10.0,5.0,400.0,117.0,138.1,279.0,749.0,32.0,Knock - 75% chance of playing,0.6666666666666666,0.5,68.0,2.047,0.40940000000000004,31.234144444444446,14.066516592592595,2.9299927333333335,BUY
392,Aït-Nouri,15,Man City,DEF,5.5,1.0,a,100.0,971.0,60.0,0.0,3.5,2.5,0.0,0.0,2.0,5.0,9.0,237.0,50.2,216.4,90.0,195.6,12.0,,0.5833333333333334,0.5,65.9,2.178,0.39599999999999996,30.704861111111114,14.612721925925928,2.9297610833333336,BUY
338,Ampadu,13,Leeds,MID,5.5,1.5,a,100.0,3119.0,134.0,0.0,3.8,2.0,0.0,1.0,4.0,8.0,11.0,586.0,114.7,384.8,166.0,592.2,35.0,,0.5,0.4583333333333333,68.7,2.207,0.4012727272727272,32.685208333333335,14.958863818181817,2.928994534090909,WATCH
138,Kostoulas,5,Brighton,FWD,5.5,0.2,a,100.0,351.0,35.0,0.0,1.7,1.8,0.0,2.0,1.0,1.0,3.0,140.0,52.4,126.5,255.0,143.6,2.0,,0.5,0.5,69.0,2.172,0.39490909090909093,32.096333333333334,14.86131070707071,2.9229615151515156,WATCH
370,Chiesa,14,Liverpool,MID,5.5,0.2,a,100.0,317.0,37.0,0.0,1.4,2.0,0.0,2.0,1.0,0.0,0.0,135.0,34.9,47.5,182.0,122.0,1.0,,0.5833333333333334,0.5416666666666666,69.0,2.089,0.37981818181818183,30.485708333333335,14.344799191919194,2.9106959469696974,WATCH
393,Khusanov,15,Man City,DEF,5.5,1.8,a,100.0,1427.0,67.0,0.0,3.2,2.5,0.0,0.0,0.0,6.0,3.0,293.0,43.9,112.2,26.0,299.0,15.0,,0.5833333333333334,0.5,69.4,2.105,0.38272727272727275,27.67903888888889,14.351564040404043,2.906178068181818,WATCH
126,O'Riley,5,Brighton,MID,5.5,0.1,a,100.0,202.0,16.0,0.0,2.7,2.0,0.0,1.0,0.0,1.0,2.0,48.0,19.6,67.7,63.0,65.4,2.0,,0.5,0.5,69.0,2.15,0.3909090909090909,27.867733333333334,14.731959595959594,2.9008848484848486,WATCH
499,Pedro Porro,19,Spurs,DEF,5.5,23.0,a,100.0,2793.0,117.0,0.0,3.4,2.5,0.0,1.0,3.0,9.0,8.0,502.0,177.5,881.7,202.0,690.2,32.0,,0.5833333333333334,0.5,68.3,2.231,0.40563636363636363,33.08819444444445,13.835940868686869,2.8982057159090906,WATCH
14,Eze,1,Arsenal,MID,6.5,2.5,a,100.0,1885.0,113.0,0.0,3.4,2.3,0.0,7.0,3.0,11.0,8.0,439.0,115.1,305.7,455.0,393.4,22.0,,0.4166666666666667,0.5,67.3,2.31,0.3553846153846154,33.58513888888889,15.300565698005698,2.8965137307692315,WATCH
82,Kelleher,4,Brentford,GK,5.0,5.9,a,100.0,3330.0,143.0,0.0,3.9,2.6,0.0,0.0,0.0,10.0,11.0,570.0,93.8,23.0,0.0,913.8,37.0,,0.5833333333333334,0.4583333333333333,69.6,2.098,0.4196,25.726624999999995,14.08060231111111,2.895128053333333,WATCH
123,Hinshelwood,5,Brighton,MID,6.0,0.3,a,100.0,1736.0,91.0,0.0,3.4,2.1,0.0,4.0,5.0,7.0,2.0,317.0,94.8,228.0,412.0,312.6,20.0,,0.5,0.5,67.8,2.197,0.3661666666666667,32.60166666666667,14.861033777777779,2.894354341666667,WATCH
43,Tielemans,16,Man Utd,MID,6.0,2.1,a,100.0,1857.0,68.0,0.0,2.7,2.1,0.0,0.0,4.0,4.0,3.0,417.0,113.1,513.6,184.0,432.0,21.0,,0.6666666666666666,0.5416666666666666,68.4,2.056,0.3426666666666667,31.51229166666667,13.898397333333337,2.878721866666667,WATCH
372,Mac Allister,14,Liverpool,MID,5.5,1.8,a,100.0,2654.0,108.0,0.0,2.9,2.0,0.0,2.0,5.0,7.0,9.0,490.0,139.9,562.2,365.0,475.4,31.0,,0.5833333333333334,0.5416666666666666,67.3,2.092,0.3803636363636364,31.712430555555557,14.123891232323233,2.8743150681818186,WATCH
202,Richards,8,Crystal Palace,DEF,5.0,0.8,a,100.0,2825.0,128.0,0.0,3.9,2.2,0.0,1.0,0.0,11.0,5.0,453.0,107.6,159.6,185.0,727.2,31.0,,0.4166666666666667,0.5,69.0,2.142,0.4284,31.942916666666665,14.699907555555555,2.869274533333333,WATCH
403,Savinho,15,Man City,MID,6.5,0.1,a,100.0,817.0,43.0,0.0,1.8,2.3,0.0,1.0,2.0,3.0,1.0,140.0,65.8,198.4,321.0,138.6,7.0,,0.5833333333333334,0.5,69.0,2.118,0.32584615384615384,31.973750000000003,14.425392136752137,2.86488582051282,WATCH
445,Thiaw,17,Newcastle,DEF,5.0,1.9,a,100.0,2963.0,126.0,0.0,3.6,2.2,0.0,4.0,0.0,5.0,12.0,436.0,138.9,114.3,409.0,868.0,33.0,,0.4166666666666667,0.5416666666666666,68.9,2.127,0.42539999999999994,31.398752777777776,14.515837348148144,2.8592931033333335,WATCH
484,Hutchinson,18,Nott'm Forest,MID,5.5,0.2,a,100.0,1676.0,82.0,0.0,2.6,2.0,0.0,1.0,7.0,6.0,3.0,329.0,121.6,527.1,356.0,333.6,17.0,,0.5,0.5,69.0,2.11,0.3836363636363636,31.758333333333333,14.475482828282829,2.8586435606060605,WATCH
337,Aaronson,13,Leeds,MID,5.5,0.9,a,100.0,2449.0,126.0,0.0,3.4,2.0,0.0,4.0,8.0,9.0,5.0,446.0,146.7,486.7,498.0,482.8,30.0,,0.5,0.4583333333333333,65.8,2.18,0.3963636363636364,32.35076388888889,14.625136161616163,2.8583481818181817,WATCH
237,Ndiaye,9,Everton,MID,6.0,15.6,a,100.0,2781.0,128.0,0.0,4.0,2.1,0.0,6.0,3.0,8.0,7.0,540.0,166.5,479.2,578.0,605.8,32.0,,0.4166666666666667,0.5416666666666666,67.8,2.313,0.3855,33.662708333333335,14.426290666666668,2.856512575,WATCH
226,Pickford,9,Everton,GK,5.5,8.5,a,100.0,3420.0,135.0,0.0,3.6,3.3,0.0,0.0,0.0,11.0,11.0,545.0,90.8,20.3,2.0,885.2,38.0,,0.4166666666666667,0.5416666666666666,71.4,2.17,0.39454545454545453,26.316308333333332,14.389068282828283,2.854232803030303,WATCH
491,Igor Jesus,18,Nott'm Forest,FWD,6.0,5.2,a,100.0,2293.0,114.0,0.0,3.1,2.0,0.0,6.0,6.0,9.0,13.0,407.0,136.4,240.7,726.0,420.6,28.0,,0.5,0.5,65.9,2.221,0.3701666666666667,32.79944444444445,14.503640666666668,2.8516101791666673,WATCH
482,Hudson-Odoi,18,Nott'm Forest,MID,6.0,0.2,a,100.0,1838.0,88.0,0.0,2.9,2.1,0.0,3.0,4.0,6.0,8.0,358.0,130.6,611.7,330.0,366.6,21.0,,0.5,0.5,68.0,2.138,0.35633333333333334,32.01611111111111,14.519462222222224,2.8384028333333338,WATCH
224,Nketiah,8,Crystal Palace,FWD,5.5,0.5,a,100.0,414.0,23.0,0.0,1.9,1.8,0.0,2.0,0.0,0.0,3.0,100.0,37.8,84.6,173.0,120.0,2.0,,0.4166666666666667,0.5,69.0,2.139,0.38890909090909087,31.128116666666664,14.633284040404039,2.8283152651515153,AVOID
125,Georginio,5,Brighton,FWD,5.5,1.0,a,100.0,1776.0,87.0,0.0,2.7,1.8,0.0,3.0,5.0,7.0,2.0,290.0,113.5,349.5,448.0,338.6,20.0,,0.5,0.5,68.5,2.093,0.3805454545454545,31.577222222222222,14.274175185185182,2.8271222159090907,AVOID
419,Martinez,16,Man Utd,DEF,5.0,0.7,a,100.0,1229.0,51.0,0.0,2.8,2.2,0.0,0.0,0.0,5.0,3.0,241.0,42.0,94.9,19.0,302.8,13.0,,0.6666666666666666,0.5416666666666666,69.0,1.92,0.384,25.574425,13.318631111111113,2.825753666666667,WATCH
27,G.Jesus,1,Arsenal,FWD,6.0,0.4,a,100.0,418.0,24.0,0.0,1.7,2.0,0.0,3.0,0.0,1.0,0.0,92.0,47.5,54.3,281.0,141.8,3.0,,0.4166666666666667,0.5,69.0,2.167,0.36116666666666664,31.044516666666667,14.755546666666667,2.824314208333333,AVOID
512,Kudus,19,Spurs,MID,6.5,0.1,d,75.0,1535.0,75.0,0.0,3.9,1.7,0.0,2.0,6.0,7.0,7.0,257.0,104.7,413.8,302.0,333.4,19.0,Thigh injury - 75% chance of playing,0.5833333333333334,0.5,65.5,2.133,0.32815384615384613,32.04597222222222,14.268893817663818,2.8237016249999995,WATCH
61,Truffert,3,Bournemouth,DEF,5.5,4.9,a,100.0,3378.0,165.0,0.0,4.3,2.5,0.0,1.0,6.0,11.0,19.0,607.0,162.6,574.2,194.0,857.0,38.0,,0.3333333333333333,0.3333333333333333,68.9,2.284,0.41527272727272724,33.07944444444444,15.19572645117845,2.823516356060606,WATCH
41,Buendía,2,Aston Villa,MID,6.0,1.3,a,100.0,1753.0,102.0,0.0,2.8,2.1,0.0,6.0,2.0,3.0,10.0,382.0,121.4,402.1,398.0,427.0,21.0,,0.5,0.5,66.5,2.149,0.3581666666666667,32.09277777777778,14.397398888888892,2.817476854166667,WATCH
463,Woltemade,17,Newcastle,FWD,6.0,1.7,a,100.0,1896.0,108.0,0.0,3.3,2.0,0.0,8.0,4.0,8.0,12.0,399.0,117.5,314.4,425.0,447.2,24.0,,0.4166666666666667,0.5416666666666666,64.8,2.22,0.37000000000000005,32.66604166666667,14.67716,2.816756333333333,AVOID
19,Zubimendi,1,Arsenal,MID,5.5,1.3,a,100.0,2991.0,133.0,0.0,3.5,2.0,0.0,5.0,1.0,16.0,9.0,604.0,126.2,385.1,271.0,603.2,34.0,,0.4166666666666667,0.5,68.2,2.144,0.38981818181818184,31.945138888888888,14.546684336700338,2.8148985,WATCH
469,N.Williams,18,Nott'm Forest,DEF,5.0,11.2,a,100.0,3203.0,128.0,0.0,3.5,2.2,0.0,2.0,3.0,9.0,15.0,531.0,175.6,572.3,380.0,804.0,36.0,,0.5,0.5,68.6,2.111,0.4222,31.759444444444448,13.693291437037038,2.8108484733333334,WATCH
130,Wieffer,5,Brighton,DEF,5.0,0.3,a,100.0,1901.0,94.0,0.0,3.6,2.2,0.0,2.0,4.0,6.0,6.0,398.0,97.7,291.1,209.0,477.0,23.0,,0.5,0.5,66.2,2.07,0.414,31.29611111111111,14.091153777777777,2.8104780999999996,WATCH
98,Janelt,4,Brentford,MID,5.0,0.1,a,100.0,1434.0,74.0,0.0,3.0,1.5,0.0,1.0,4.0,5.0,6.0,334.0,79.0,351.8,97.0,350.4,15.0,,0.5833333333333334,0.4583333333333333,69.0,1.982,0.3964,28.987291666666668,13.751836444444447,2.8062068666666664,WATCH
518,P.M.Sarr,19,Spurs,MID,5.0,0.4,a,100.0,1388.0,71.0,0.0,2.7,1.5,0.0,2.0,4.0,3.0,2.0,313.0,68.2,188.3,156.0,336.0,13.0,,0.5833333333333334,0.5,69.0,1.968,0.3936,30.473750000000003,13.64158577777778,2.8048464666666666,WATCH
210,Wharton,8,Crystal Palace,MID,5.5,0.6,a,100.0,2552.0,112.0,0.0,3.3,2.0,0.0,1.0,6.0,8.0,8.0,511.0,139.6,720.0,180.0,494.4,29.0,,0.4166666666666667,0.5,68.2,2.128,0.3869090909090909,31.785138888888888,14.500187797979798,2.8035720000000004,WATCH
203,Canvot,8,Crystal Palace,DEF,5.0,0.5,a,100.0,1331.0,72.0,0.0,3.6,2.2,0.0,0.0,0.0,5.0,9.0,216.0,48.1,63.8,56.0,362.4,14.0,,0.4166666666666667,0.5,69.0,2.077,0.4154,27.438516666666665,14.315934222222225,2.8028655333333337,WATCH
97,Jensen,4,Brentford,MID,5.5,0.2,a,100.0,2239.0,98.0,0.0,2.7,2.0,0.0,3.0,2.0,9.0,1.0,465.0,126.9,632.7,201.0,435.6,26.0,,0.5833333333333334,0.4583333333333333,67.5,2.038,0.3705454545454545,31.10395833333333,13.924281818181818,2.8027787878787875,WATCH
67,Rayan,3,Bournemouth,MID,6.5,3.1,a,100.0,1110.0,67.0,0.0,4.5,2.3,0.0,5.0,2.0,6.0,3.0,238.0,75.3,211.9,263.0,277.6,13.0,,0.3333333333333333,0.3333333333333333,67.2,2.339,0.3598461538461538,33.59166666666667,15.425486598290599,2.799795212820513,WATCH
20,Dowman,1,Arsenal,MID,5.5,0.1,a,100.0,152.0,16.0,0.0,2.7,2.0,0.0,1.0,1.0,1.0,0.0,51.0,16.6,55.5,65.0,45.2,1.0,,0.4166666666666667,0.5,69.0,2.108,0.38327272727272726,27.09091666666667,14.470592323232326,2.7991396212121216,WATCH
9,Hincapie,1,Arsenal,DEF,5.5,2.8,a,100.0,1787.0,87.0,0.0,3.5,2.5,0.0,1.0,2.0,5.0,7.0,335.0,70.9,184.7,72.0,453.6,20.0,,0.4166666666666667,0.5,69.1,2.114,0.38436363636363635,29.325138888888887,14.310942235690236,2.7867824318181813,WATCH
447,Botman,17,Newcastle,DEF,5.0,0.4,a,100.0,1834.0,89.0,0.0,3.6,2.2,0.0,1.0,1.0,5.0,6.0,332.0,87.4,85.8,190.0,597.0,21.0,,0.4166666666666667,0.5416666666666666,68.0,2.059,0.41180000000000005,30.356752777777785,14.141220592592598,2.7846201333333336,WATCH
459,L.Miley,17,Newcastle,MID,5.5,0.0,a,100.0,1493.0,72.0,0.0,3.1,2.0,0.0,1.0,4.0,2.0,5.0,334.0,73.0,251.4,136.0,342.6,15.0,,0.4166666666666667,0.5416666666666666,69.0,2.077,0.3776363636363636,30.909375000000004,14.28523393939394,2.7833889772727276,WATCH
526,Solanke,19,Spurs,FWD,6.0,1.7,a,100.0,997.0,40.0,0.0,2.7,2.0,0.0,3.0,0.0,0.0,4.0,187.0,62.7,84.1,339.0,205.0,11.0,,0.5833333333333334,0.5,69.0,2.018,0.3363333333333333,30.18295,13.734186666666668,2.7787214166666665,AVOID
516,Bentancur,19,Spurs,MID,5.5,0.2,a,100.0,1880.0,86.0,0.0,3.3,2.0,0.0,1.0,1.0,8.0,4.0,366.0,67.4,197.8,124.0,349.0,23.0,,0.5833333333333334,0.5,65.8,2.02,0.36727272727272725,30.14263888888889,13.697129158249156,2.7729786363636366,WATCH
68,Tavernier,3,Bournemouth,MID,6.0,1.8,a,100.0,2732.0,137.0,0.0,4.0,2.1,0.0,7.0,4.0,11.0,14.0,552.0,207.9,816.6,605.0,656.8,31.0,,0.3333333333333333,0.3333333333333333,68.3,2.254,0.37566666666666665,32.76611111111111,15.136663851851852,2.7710643083333326,WATCH
503,Van de Ven,19,Spurs,DEF,5.0,7.3,a,100.0,3041.0,116.0,0.0,3.3,2.2,0.0,4.0,1.0,9.0,10.0,431.0,99.6,95.2,218.0,683.4,35.0,,0.5833333333333334,0.5,67.8,2.002,0.4004,30.129483333333333,13.254527288888887,2.7705922066666666,WATCH
412,Lammens,16,Man Utd,GK,5.0,18.4,a,100.0,2880.0,109.0,0.0,3.4,2.6,0.0,0.0,0.0,8.0,11.0,413.0,63.7,0.0,2.0,635.6,32.0,,0.6666666666666666,0.5416666666666666,69.6,1.974,0.3948,24.478958333333335,12.3856656,2.7629843600000004,WATCH
28,Martinez,2,Aston Villa,GK,5.0,4.8,a,100.0,2835.0,120.0,0.0,3.8,2.6,0.0,0.0,1.0,7.0,11.0,530.0,79.2,23.2,0.0,769.8,32.0,,0.5,0.5,69.1,2.009,0.4018,24.728955555555554,13.572287155555555,2.7586952099999995,WATCH
45,McGinn,2,Aston Villa,MID,5.5,3.2,a,100.0,2136.0,103.0,0.0,3.4,2.0,0.0,5.0,4.0,8.0,6.0,443.0,137.3,605.3,309.0,459.8,28.0,,0.5,0.5,63.7,2.104,0.3825454545454546,31.580555555555556,13.842258208754211,2.746249636363637,WATCH
60,Hill,3,Bournemouth,DEF,5.5,1.1,a,100.0,2102.0,110.0,0.0,3.8,2.5,0.0,0.0,3.0,8.0,4.0,386.0,86.3,161.7,119.0,579.4,22.0,,0.3333333333333333,0.3333333333333333,69.4,2.17,0.39454545454545453,31.020555555555553,14.809846734006733,2.741286363636363,WATCH
15,Ødegaard,1,Arsenal,MID,6.5,5.3,a,100.0,1363.0,74.0,0.0,3.1,2.3,0.0,1.0,7.0,6.0,5.0,306.0,104.4,564.4,168.0,311.8,16.0,,0.4166666666666667,0.5,67.1,2.177,0.33492307692307693,32.25069444444444,14.262582774928775,2.7398652839743596,WATCH
534,Hume,20,Sunderland,DEF,4.5,6.0,a,100.0,3032.0,110.0,0.0,2.9,1.7,0.0,2.0,1.0,9.0,6.0,383.0,120.9,421.3,248.0,547.8,34.0,,0.6666666666666666,0.5,68.7,1.855,0.4122222222222222,29.4725,12.567787037037037,2.739744013888889,WATCH
471,Milenković,18,Nott'm Forest,DEF,5.5,2.2,a,100.0,3375.0,119.0,0.0,3.1,2.5,0.0,0.0,1.0,9.0,2.0,401.0,86.9,66.9,120.0,680.4,37.0,,0.5,0.5,69.4,2.003,0.3641818181818182,28.800022222222225,13.685288861952865,2.738833204545455,WATCH
422,Mazraoui,16,Man Utd,DEF,4.5,0.7,a,100.0,977.0,53.0,0.0,2.6,1.7,0.0,0.0,0.0,5.0,6.0,233.0,36.8,122.4,37.0,209.0,11.0,,0.6666666666666666,0.5416666666666666,68.5,1.804,0.4008888888888889,25.27331388888889,12.634586419753084,2.7368413333333335,WATCH
8,Calafiori,1,Arsenal,DEF,5.5,26.6,a,100.0,1697.0,109.0,0.0,4.2,2.5,0.0,1.0,2.0,13.0,6.0,389.0,77.9,182.3,313.0,283.0,22.0,,0.4166666666666667,0.5,64.4,2.243,0.4078181818181818,32.85069444444444,13.643511959595958,2.733581272727273,WATCH
406,Kovačić,15,Man City,MID,5.5,0.1,a,100.0,125.0,9.0,0.0,1.5,2.0,0.0,0.0,1.0,0.0,0.0,41.0,11.5,65.5,3.0,46.0,1.0,,0.5833333333333334,0.5,69.0,1.922,0.34945454545454546,23.53225,13.313108686868688,2.7225357575757574,WATCH
261,Iwobi,10,Fulham,MID,5.5,1.0,a,100.0,2420.0,103.0,0.0,3.6,2.0,0.0,4.0,3.0,5.0,13.0,508.0,159.4,739.4,343.0,511.2,29.0,,0.4166666666666667,0.4166666666666667,66.5,2.107,0.38309090909090915,31.464444444444446,14.2199431986532,2.7215163446969703,WATCH
56,Abraham,2,Aston Villa,FWD,5.5,0.2,d,75.0,278.0,23.0,0.0,1.9,1.3,0.0,2.0,0.0,0.0,2.0,93.0,27.1,49.2,136.0,87.2,2.0,Knock - 75% chance of playing,0.5,0.5,69.0,1.977,0.35945454545454547,28.443233333333335,13.6478197979798,2.7206711742424248,AVOID
249,Barry,9,Everton,FWD,5.5,1.2,a,100.0,1898.0,95.0,0.0,2.5,1.8,0.0,8.0,0.0,7.0,9.0,295.0,102.5,207.7,501.0,341.0,21.0,,0.4166666666666667,0.5416666666666666,69.0,2.025,0.36818181818181817,30.809375000000003,13.870969696969699,2.7204948863636362,AVOID
472,Murillo,18,Nott'm Forest,DEF,5.5,1.2,a,100.0,2130.0,83.0,0.0,3.3,2.5,0.0,1.0,0.0,6.0,3.0,333.0,74.0,115.5,82.0,542.2,25.0,,0.5,0.5,67.5,2.002,0.36399999999999993,28.190999999999995,13.6269,2.71619375,WATCH
230,Branthwaite,9,Everton,DEF,5.5,1.8,a,100.0,678.0,32.0,0.0,3.2,2.5,0.0,1.0,1.0,1.0,0.0,108.0,29.3,42.8,75.0,175.0,7.0,,0.4166666666666667,0.5416666666666666,69.4,2.018,0.36690909090909085,26.95536388888889,13.80909882828283,2.7148112727272724,WATCH
26,Havertz,1,Arsenal,FWD,7.5,4.3,a,100.0,577.0,36.0,0.0,3.0,2.3,0.0,2.0,3.0,4.0,3.0,143.0,49.9,134.6,210.0,152.6,7.0,,0.4166666666666667,0.5,66.1,2.195,0.29266666666666663,32.22367222222222,14.295528666666666,2.704000825,AVOID
373,C.Jones,14,Liverpool,MID,5.5,0.1,d,75.0,1923.0,81.0,0.0,2.4,1.5,0.0,1.0,3.0,3.0,6.0,447.0,104.6,412.1,227.0,407.4,18.0,Hip injury - 75% chance of playing,0.5833333333333334,0.5416666666666666,69.0,1.889,0.34345454545454546,29.720208333333336,13.107748686868689,2.7039645075757575,WATCH
10,White,1,Arsenal,DEF,5.5,2.9,a,100.0,699.0,45.0,0.0,3.8,2.5,0.0,0.0,1.0,5.0,3.0,181.0,34.3,133.4,54.0,154.8,9.0,,0.4166666666666667,0.5,64.6,2.102,0.3821818181818182,28.334438888888887,13.914956067340066,2.703892636363636,WATCH
100,Carvalho,4,Brentford,MID,5.0,0.0,a,100.0,100.0,13.0,0.0,2.2,1.5,0.0,1.0,0.0,0.0,1.0,42.0,8.1,6.5,36.0,39.0,1.0,,0.5833333333333334,0.4583333333333333,69.0,1.884,0.37679999999999997,23.244791666666668,13.146304000000002,2.7034548999999997,WATCH
446,Schär,17,Newcastle,DEF,5.0,0.2,a,100.0,1089.0,51.0,0.0,3.2,2.2,0.0,0.0,0.0,4.0,0.0,186.0,46.4,63.6,108.0,291.2,11.0,,0.4166666666666667,0.5416666666666666,69.0,1.963,0.3926,27.892575000000004,13.625416888888893,2.700370133333333,WATCH
332,Justin,13,Leeds,DEF,4.5,0.6,a,100.0,1893.0,94.0,0.0,3.2,1.7,0.0,2.0,1.0,6.0,9.0,338.0,88.3,190.9,220.0,469.8,21.0,,0.5,0.4583333333333333,69.0,1.896,0.42133333333333334,29.581875000000004,13.252444444444446,2.6968438333333333,WATCH
351,Mamardashvili,14,Liverpool,GK,5.0,0.2,a,100.0,867.0,34.0,0.0,3.4,2.6,0.0,0.0,0.0,2.0,2.0,139.0,27.5,0.0,0.0,275.6,10.0,,0.5833333333333334,0.5416666666666666,68.4,1.857,0.3714,22.749375,12.924156533333337,2.6957072533333335,WATCH
405,N.Gonzalez,15,Man City,MID,5.5,0.1,a,100.0,1561.0,63.0,0.0,2.5,2.0,0.0,1.0,0.0,7.0,1.0,337.0,61.5,234.1,72.0,309.8,17.0,,0.5833333333333334,0.5,69.0,1.887,0.3430909090909091,27.323750000000004,13.09530262626263,2.686227234848485,WATCH
467,Sels,18,Nott'm Forest,GK,5.0,1.6,a,100.0,2667.0,105.0,0.0,3.4,2.6,0.0,0.0,0.0,7.0,3.0,431.0,74.0,10.0,0.0,730.0,30.0,,0.5,0.5,69.2,1.912,0.38239999999999996,23.602777777777774,13.213524859259259,2.6815726933333335,WATCH
358,Kerkez,14,Liverpool,DEF,5.5,4.4,a,100.0,2251.0,85.0,0.0,2.5,2.5,0.0,2.0,1.0,6.0,4.0,357.0,99.4,415.8,141.0,434.6,27.0,,0.5833333333333334,0.5416666666666666,66.8,1.926,0.35018181818181815,29.771319444444444,12.872774437710435,2.6769663030303033,WATCH
204,Mitchell,8,Crystal Palace,DEF,4.5,6.7,a,100.0,3253.0,135.0,0.0,3.6,1.7,0.0,1.0,3.0,12.0,8.0,498.0,136.0,467.3,241.0,649.0,36.0,,0.4166666666666667,0.5,69.0,1.958,0.4351111111111111,30.102916666666665,13.181925925925926,2.675731777777778,WATCH
113,F.Kadıoğlu,5,Brighton,DEF,4.5,3.1,a,100.0,3130.0,118.0,0.0,3.2,1.7,0.0,1.0,2.0,10.0,7.0,514.0,123.7,444.8,284.0,505.0,34.0,,0.5,0.5,69.0,1.873,0.4162222222222222,29.388333333333335,12.918740740740743,2.669044138888889,WATCH
159,Caicedo,6,Chelsea,MID,5.5,3.9,a,100.0,2796.0,110.0,0.0,3.3,2.0,0.0,3.0,1.0,6.0,10.0,580.0,109.2,403.1,128.0,562.4,32.0,,0.4166666666666667,0.5,68.0,2.021,0.3674545454545454,30.050694444444446,13.57520464646465,2.665570227272728,WATCH
339,Longstaff,13,Leeds,MID,5.0,0.2,a,100.0,1003.0,56.0,0.0,2.4,1.5,0.0,2.0,2.0,1.0,5.0,273.0,81.2,403.7,116.0,291.8,10.0,,0.5,0.4583333333333333,69.0,1.903,0.3806,28.631875000000004,13.250056888888892,2.6638541333333334,WATCH
160,Garnacho,2,Aston Villa,MID,6.0,0.7,a,100.0,1261.0,56.0,0.0,2.3,2.1,0.0,1.0,4.0,4.0,3.0,222.0,100.5,405.3,399.0,211.4,14.0,,0.5,0.5,69.0,1.954,0.32566666666666666,30.198333333333334,13.413226666666668,2.6626100833333335,WATCH
32,Cash,2,Aston Villa,DEF,4.5,8.6,a,100.0,3016.0,117.0,0.0,3.3,1.7,0.0,3.0,3.0,8.0,7.0,450.0,137.5,510.7,221.0,643.0,34.0,,0.5,0.5,68.5,1.908,0.424,29.72722222222222,12.69237037037037,2.658341,WATCH
269,Sessegnon,10,Fulham,DEF,4.5,0.4,a,100.0,1816.0,95.0,0.0,3.5,1.7,0.0,3.0,3.0,6.0,8.0,332.0,86.7,225.0,229.0,413.8,20.0,,0.4166666666666667,0.4166666666666667,69.0,1.925,0.4277777777777778,29.700000000000003,13.45014814814815,2.6557881944444444,WATCH
